-l,-f,-j,--bs,--ws,--fl,--mm,--lm,filename,orig_size,enc_size,ratio,enc_time,dec_time
0,ctx,16,262144,65536,32768,0,3,datasets/silesia/xml,5345280,652030,12.2,0.23215889930725098,0.024585962295532227
0,ctx,16,262144,65536,32768,0,4,datasets/silesia/xml,5345280,651130,12.2,0.23996233940124512,0.023914337158203125
0,ctx,16,262144,65536,65536,10,0,datasets/silesia/xml,5345280,797383,14.9,0.23901963233947754,0.02857375144958496
0,ctx,16,262144,65536,65536,10,1,datasets/silesia/xml,5345280,754422,14.1,0.22393417358398438,0.026197433471679688
0,ctx,16,262144,65536,65536,10,2,datasets/silesia/xml,5345280,738406,13.8,0.2157578468322754,0.02520608901977539
0,ctx,16,262144,65536,65536,10,3,datasets/silesia/xml,5345280,737090,13.8,0.21181869506835938,0.026267051696777344
0,ctx,16,262144,65536,65536,10,4,datasets/silesia/xml,5345280,734205,13.7,0.21754050254821777,0.024282217025756836
0,ctx,16,262144,65536,65536,1000,0,datasets/silesia/xml,5345280,691643,12.9,0.2218172550201416,0.028070449829101562
0,ctx,16,262144,65536,65536,1000,1,datasets/silesia/xml,5345280,658777,12.3,0.2223799228668213,0.025302886962890625
0,ctx,16,262144,65536,65536,1000,2,datasets/silesia/xml,5345280,650462,12.2,0.21870636940002441,0.02266240119934082
0,ctx,16,262144,65536,65536,1000,3,datasets/silesia/xml,5345280,652214,12.2,0.22971582412719727,0.023192167282104492
0,ctx,16,262144,65536,65536,1000,4,datasets/silesia/xml,5345280,651307,12.2,0.24813437461853027,0.023913860321044922
0,ctx,16,262144,65536,65536,0,0,datasets/silesia/xml,5345280,691559,12.9,0.2204277515411377,0.026339054107666016
0,ctx,16,262144,65536,65536,0,1,datasets/silesia/xml,5345280,658620,12.3,0.2243504524230957,0.026366472244262695
0,ctx,16,262144,65536,65536,0,2,datasets/silesia/xml,5345280,650269,12.2,0.2297356128692627,0.024282217025756836
0,ctx,16,262144,65536,65536,0,3,datasets/silesia/xml,5345280,652030,12.2,0.2324380874633789,0.023539066314697266
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/xml,5345280,651130,12.2,0.2444779872894287,0.024723052978515625
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/xml,5345280,797383,14.9,0.23992657661437988,0.028850078582763672
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/xml,5345280,754422,14.1,0.2185688018798828,0.028728246688842773
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/xml,5345280,738406,13.8,0.2215898036956787,0.02573680877685547
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/xml,5345280,737090,13.8,0.22727012634277344,0.02606368064880371
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/xml,5345280,734205,13.7,0.22400832176208496,0.02616572380065918
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/xml,5345280,691643,12.9,0.24090027809143066,0.027859210968017578
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/xml,5345280,658777,12.3,0.23977208137512207,0.02442312240600586
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/xml,5345280,650462,12.2,0.2578773498535156,0.023797988891601562
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/xml,5345280,652214,12.2,0.2601337432861328,0.023793697357177734
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/xml,5345280,651307,12.2,0.25101542472839355,0.02425217628479004
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/xml,5345280,691559,12.9,0.2543308734893799,0.02782750129699707
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/xml,5345280,658620,12.3,0.24567198753356934,0.025152921676635742
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/xml,5345280,650269,12.2,0.24510812759399414,0.024059772491455078
0,ctx,16,262144,65536,131072,0,3,datasets/silesia/xml,5345280,652030,12.2,0.25298643112182617,0.025096416473388672
0,ctx,16,262144,65536,131072,0,4,datasets/silesia/xml,5345280,651130,12.2,0.2641782760620117,0.0245969295501709
0,ctx,16,262144,65536,262144,10,0,datasets/silesia/xml,5345280,797383,14.9,0.2372424602508545,0.02906489372253418
0,ctx,16,262144,65536,262144,10,1,datasets/silesia/xml,5345280,754422,14.1,0.2506844997406006,0.026035547256469727
0,ctx,16,262144,65536,262144,10,2,datasets/silesia/xml,5345280,738406,13.8,0.22715020179748535,0.026938438415527344
0,ctx,16,262144,65536,262144,10,3,datasets/silesia/xml,5345280,737090,13.8,0.22665929794311523,0.02527904510498047
0,ctx,16,262144,65536,262144,10,4,datasets/silesia/xml,5345280,734205,13.7,0.23013091087341309,0.025887489318847656
0,ctx,16,262144,65536,262144,1000,0,datasets/silesia/xml,5345280,691643,12.9,0.24041128158569336,0.027732133865356445
0,ctx,16,262144,65536,262144,1000,1,datasets/silesia/xml,5345280,658777,12.3,0.22976136207580566,0.02624225616455078
0,ctx,16,262144,65536,262144,1000,2,datasets/silesia/xml,5345280,650462,12.2,0.24745774269104004,0.024713516235351562
0,ctx,16,262144,65536,262144,1000,3,datasets/silesia/xml,5345280,652214,12.2,0.25429463386535645,0.026007413864135742
0,ctx,16,262144,65536,262144,1000,4,datasets/silesia/xml,5345280,651307,12.2,0.2483963966369629,0.024712562561035156
0,ctx,16,262144,65536,262144,0,0,datasets/silesia/xml,5345280,691559,12.9,0.23247098922729492,0.027130603790283203
0,ctx,16,262144,65536,262144,0,1,datasets/silesia/xml,5345280,658620,12.3,0.23700189590454102,0.0250241756439209
0,ctx,16,262144,65536,262144,0,2,datasets/silesia/xml,5345280,650269,12.2,0.2482128143310547,0.025037288665771484
0,ctx,16,262144,65536,262144,0,3,datasets/silesia/xml,5345280,652030,12.2,0.2550077438354492,0.027367115020751953
0,ctx,16,262144,65536,262144,0,4,datasets/silesia/xml,5345280,651130,12.2,0.2511570453643799,0.023865222930908203
0,ctx,16,262144,131072,32768,10,0,datasets/silesia/xml,5345280,790704,14.8,0.238908052444458,0.028470993041992188
0,ctx,16,262144,131072,32768,10,1,datasets/silesia/xml,5345280,747725,14.0,0.22287321090698242,0.026384830474853516
0,ctx,16,262144,131072,32768,10,2,datasets/silesia/xml,5345280,732077,13.7,0.22544646263122559,0.025730371475219727
0,ctx,16,262144,131072,32768,10,3,datasets/silesia/xml,5345280,730801,13.7,0.23775053024291992,0.025876760482788086
0,ctx,16,262144,131072,32768,10,4,datasets/silesia/xml,5345280,727776,13.6,0.225982666015625,0.025573253631591797
0,ctx,16,262144,131072,32768,1000,0,datasets/silesia/xml,5345280,676923,12.7,0.22031164169311523,0.025249481201171875
0,ctx,16,262144,131072,32768,1000,1,datasets/silesia/xml,5345280,646177,12.1,0.22208762168884277,0.023900985717773438
0,ctx,16,262144,131072,32768,1000,2,datasets/silesia/xml,5345280,637593,11.9,0.2424306869506836,0.023977994918823242
0,ctx,16,262144,131072,32768,1000,3,datasets/silesia/xml,5345280,639496,12.0,0.2394697666168213,0.02403569221496582
0,ctx,16,262144,131072,32768,1000,4,datasets/silesia/xml,5345280,638602,11.9,0.2691800594329834,0.02403712272644043
0,ctx,16,262144,131072,32768,0,0,datasets/silesia/xml,5345280,676505,12.7,0.23402976989746094,0.02742314338684082
0,ctx,16,262144,131072,32768,0,1,datasets/silesia/xml,5345280,645618,12.1,0.25109171867370605,0.02551889419555664
0,ctx,16,262144,131072,32768,0,2,datasets/silesia/xml,5345280,636888,11.9,0.26624608039855957,0.02420639991760254
0,ctx,16,262144,131072,32768,0,3,datasets/silesia/xml,5345280,638681,11.9,0.27256202697753906,0.024916648864746094
0,ctx,16,262144,131072,32768,0,4,datasets/silesia/xml,5345280,637813,11.9,0.2843742370605469,0.024578332901000977
0,ctx,16,262144,131072,65536,10,0,datasets/silesia/xml,5345280,790704,14.8,0.2226862907409668,0.028228759765625
0,ctx,16,262144,131072,65536,10,1,datasets/silesia/xml,5345280,747725,14.0,0.23045659065246582,0.028336048126220703
0,ctx,16,262144,131072,65536,10,2,datasets/silesia/xml,5345280,732077,13.7,0.22457456588745117,0.028679609298706055
0,ctx,16,262144,131072,65536,10,3,datasets/silesia/xml,5345280,730801,13.7,0.2191019058227539,0.02557826042175293
0,ctx,16,262144,131072,65536,10,4,datasets/silesia/xml,5345280,727776,13.6,0.24453949928283691,0.02612161636352539
0,ctx,16,262144,131072,65536,1000,0,datasets/silesia/xml,5345280,676923,12.7,0.24382805824279785,0.027334213256835938
0,ctx,16,262144,131072,65536,1000,1,datasets/silesia/xml,5345280,646177,12.1,0.2529604434967041,0.02552962303161621
0,ctx,16,262144,131072,65536,1000,2,datasets/silesia/xml,5345280,637593,11.9,0.2300426959991455,0.022674083709716797
0,ctx,16,262144,131072,65536,1000,3,datasets/silesia/xml,5345280,639496,12.0,0.325242280960083,0.025594472885131836
0,ctx,16,262144,131072,65536,1000,4,datasets/silesia/xml,5345280,638602,11.9,0.33176541328430176,0.02396988868713379
0,ctx,16,262144,131072,65536,0,0,datasets/silesia/xml,5345280,676505,12.7,0.23371505737304688,0.02696371078491211
0,ctx,16,262144,131072,65536,0,1,datasets/silesia/xml,5345280,645618,12.1,0.25193262100219727,0.024999618530273438
0,ctx,16,262144,131072,65536,0,2,datasets/silesia/xml,5345280,636888,11.9,0.24987173080444336,0.025517702102661133
0,ctx,16,262144,131072,65536,0,3,datasets/silesia/xml,5345280,638681,11.9,0.28193092346191406,0.024004220962524414
0,ctx,16,262144,131072,65536,0,4,datasets/silesia/xml,5345280,637813,11.9,0.2824556827545166,0.02626323699951172
0,ctx,16,262144,131072,131072,10,0,datasets/silesia/xml,5345280,790704,14.8,0.23085951805114746,0.028710126876831055
0,ctx,16,262144,131072,131072,10,1,datasets/silesia/xml,5345280,747725,14.0,0.2319951057434082,0.027050256729125977
0,ctx,16,262144,131072,131072,10,2,datasets/silesia/xml,5345280,732077,13.7,0.2372274398803711,0.026015758514404297
0,ctx,16,262144,131072,131072,10,3,datasets/silesia/xml,5345280,730801,13.7,0.2427675724029541,0.027062654495239258
0,ctx,16,262144,131072,131072,10,4,datasets/silesia/xml,5345280,727776,13.6,0.23712754249572754,0.027742385864257812
0,ctx,16,262144,131072,131072,1000,0,datasets/silesia/xml,5345280,676923,12.7,0.23976731300354004,0.026706457138061523
0,ctx,16,262144,131072,131072,1000,1,datasets/silesia/xml,5345280,646177,12.1,0.2341759204864502,0.02478170394897461
0,ctx,16,262144,131072,131072,1000,2,datasets/silesia/xml,5345280,637593,11.9,0.2570457458496094,0.025681018829345703
0,ctx,16,262144,131072,131072,1000,3,datasets/silesia/xml,5345280,639496,12.0,0.2641570568084717,0.025039196014404297
0,ctx,16,262144,131072,131072,1000,4,datasets/silesia/xml,5345280,638602,11.9,0.2787177562713623,0.02610325813293457
0,ctx,16,262144,131072,131072,0,0,datasets/silesia/xml,5345280,676505,12.7,0.2368624210357666,0.02685546875
0,ctx,16,262144,131072,131072,0,1,datasets/silesia/xml,5345280,645618,12.1,0.23658061027526855,0.025719881057739258
0,ctx,16,262144,131072,131072,0,2,datasets/silesia/xml,5345280,636888,11.9,0.24923920631408691,0.024051189422607422
0,ctx,16,262144,131072,131072,0,3,datasets/silesia/xml,5345280,638681,11.9,0.2708163261413574,0.025038480758666992
0,ctx,16,262144,131072,131072,0,4,datasets/silesia/xml,5345280,637813,11.9,0.28748297691345215,0.02458500862121582
0,ctx,16,262144,131072,262144,10,0,datasets/silesia/xml,5345280,790704,14.8,0.22640061378479004,0.028968095779418945
0,ctx,16,262144,131072,262144,10,1,datasets/silesia/xml,5345280,747725,14.0,0.22940540313720703,0.026638031005859375
0,ctx,16,262144,131072,262144,10,2,datasets/silesia/xml,5345280,732077,13.7,0.23657488822937012,0.026021957397460938
0,ctx,16,262144,131072,262144,10,3,datasets/silesia/xml,5345280,730801,13.7,0.24053120613098145,0.0260012149810791
0,ctx,16,262144,131072,262144,10,4,datasets/silesia/xml,5345280,727776,13.6,0.22964191436767578,0.026094675064086914
0,ctx,16,262144,131072,262144,1000,0,datasets/silesia/xml,5345280,676923,12.7,0.23396062850952148,0.026827573776245117
0,ctx,16,262144,131072,262144,1000,1,datasets/silesia/xml,5345280,646177,12.1,0.24623751640319824,0.02498769760131836
0,ctx,16,262144,131072,262144,1000,2,datasets/silesia/xml,5345280,637593,11.9,0.24373769760131836,0.02534174919128418
0,ctx,16,262144,131072,262144,1000,3,datasets/silesia/xml,5345280,639496,12.0,0.27040529251098633,0.02578592300415039
0,ctx,16,262144,131072,262144,1000,4,datasets/silesia/xml,5345280,638602,11.9,0.2763664722442627,0.024026870727539062
0,ctx,16,262144,131072,262144,0,0,datasets/silesia/xml,5345280,676505,12.7,0.23567414283752441,0.026016950607299805
0,ctx,16,262144,131072,262144,0,1,datasets/silesia/xml,5345280,645618,12.1,0.24584078788757324,0.024693727493286133
0,ctx,16,262144,131072,262144,0,2,datasets/silesia/xml,5345280,636888,11.9,0.2467796802520752,0.02491474151611328
0,ctx,16,262144,131072,262144,0,3,datasets/silesia/xml,5345280,638681,11.9,0.28289222717285156,0.024328231811523438
0,ctx,16,262144,131072,262144,0,4,datasets/silesia/xml,5345280,637813,11.9,0.2906334400177002,0.024143695831298828
0,ctx,16,262144,262144,32768,10,0,datasets/silesia/xml,5345280,775682,14.5,0.22123456001281738,0.028426408767700195
0,ctx,16,262144,262144,32768,10,1,datasets/silesia/xml,5345280,732831,13.7,0.23003363609313965,0.026468276977539062
0,ctx,16,262144,262144,32768,10,2,datasets/silesia/xml,5345280,716897,13.4,0.23269248008728027,0.024963855743408203
0,ctx,16,262144,262144,32768,10,3,datasets/silesia/xml,5345280,715545,13.4,0.22719478607177734,0.025325775146484375
0,ctx,16,262144,262144,32768,10,4,datasets/silesia/xml,5345280,712263,13.3,0.236250638961792,0.025995969772338867
0,ctx,16,262144,262144,32768,1000,0,datasets/silesia/xml,5345280,658307,12.3,0.24248552322387695,0.02678966522216797
0,ctx,16,262144,262144,32768,1000,1,datasets/silesia/xml,5345280,628021,11.7,0.25850892066955566,0.02470088005065918
0,ctx,16,262144,262144,32768,1000,2,datasets/silesia/xml,5345280,619280,11.6,0.2559220790863037,0.023896217346191406
0,ctx,16,262144,262144,32768,1000,3,datasets/silesia/xml,5345280,621045,11.6,0.2670173645019531,0.02471637725830078
0,ctx,16,262144,262144,32768,1000,4,datasets/silesia/xml,5345280,620252,11.6,0.30456995964050293,0.024158954620361328
0,ctx,16,262144,262144,32768,0,0,datasets/silesia/xml,5345280,657607,12.3,0.24193930625915527,0.027107954025268555
0,ctx,16,262144,262144,32768,0,1,datasets/silesia/xml,5345280,627144,11.7,0.2500617504119873,0.024445772171020508
0,ctx,16,262144,262144,32768,0,2,datasets/silesia/xml,5345280,618156,11.6,0.2761998176574707,0.024155855178833008
0,ctx,16,262144,262144,32768,0,3,datasets/silesia/xml,5345280,619780,11.6,0.29636645317077637,0.02367091178894043
0,ctx,16,262144,262144,32768,0,4,datasets/silesia/xml,5345280,619006,11.6,0.3275606632232666,0.02468705177307129
0,ctx,16,262144,262144,65536,10,0,datasets/silesia/xml,5345280,775682,14.5,0.23764848709106445,0.02854323387145996
0,ctx,16,262144,262144,65536,10,1,datasets/silesia/xml,5345280,732831,13.7,0.2275686264038086,0.026151657104492188
0,ctx,16,262144,262144,65536,10,2,datasets/silesia/xml,5345280,716897,13.4,0.23432135581970215,0.027007341384887695
0,ctx,16,262144,262144,65536,10,3,datasets/silesia/xml,5345280,715545,13.4,0.22943520545959473,0.025346994400024414
0,ctx,16,262144,262144,65536,10,4,datasets/silesia/xml,5345280,712263,13.3,0.23467564582824707,0.026356935501098633
0,ctx,16,262144,262144,65536,1000,0,datasets/silesia/xml,5345280,658307,12.3,0.23808574676513672,0.027508258819580078
0,ctx,16,262144,262144,65536,1000,1,datasets/silesia/xml,5345280,628021,11.7,0.2584502696990967,0.024503469467163086
0,ctx,16,262144,262144,65536,1000,2,datasets/silesia/xml,5345280,619280,11.6,0.24391674995422363,0.024893522262573242
0,ctx,16,262144,262144,65536,1000,3,datasets/silesia/xml,5345280,621045,11.6,0.27982592582702637,0.023262977600097656
0,ctx,16,262144,262144,65536,1000,4,datasets/silesia/xml,5345280,620252,11.6,0.29796576499938965,0.023215293884277344
0,ctx,16,262144,262144,65536,0,0,datasets/silesia/xml,5345280,657607,12.3,0.25242114067077637,0.026825666427612305
0,ctx,16,262144,262144,65536,0,1,datasets/silesia/xml,5345280,627144,11.7,0.2748606204986572,0.026090145111083984
0,ctx,16,262144,262144,65536,0,2,datasets/silesia/xml,5345280,618156,11.6,0.26932287216186523,0.02404642105102539
0,ctx,16,262144,262144,65536,0,3,datasets/silesia/xml,5345280,619780,11.6,0.29971742630004883,0.023655414581298828
0,ctx,16,262144,262144,65536,0,4,datasets/silesia/xml,5345280,619006,11.6,0.33361244201660156,0.024579763412475586
0,ctx,16,262144,262144,131072,10,0,datasets/silesia/xml,5345280,775682,14.5,0.23257756233215332,0.03033280372619629
0,ctx,16,262144,262144,131072,10,1,datasets/silesia/xml,5345280,732831,13.7,0.2344202995300293,0.027491331100463867
0,ctx,16,262144,262144,131072,10,2,datasets/silesia/xml,5345280,716897,13.4,0.22295117378234863,0.026123046875
0,ctx,16,262144,262144,131072,10,3,datasets/silesia/xml,5345280,715545,13.4,0.2297806739807129,0.027486324310302734
0,ctx,16,262144,262144,131072,10,4,datasets/silesia/xml,5345280,712263,13.3,0.23766732215881348,0.026187658309936523
0,ctx,16,262144,262144,131072,1000,0,datasets/silesia/xml,5345280,658307,12.3,0.23051691055297852,0.026244640350341797
0,ctx,16,262144,262144,131072,1000,1,datasets/silesia/xml,5345280,628021,11.7,0.23984384536743164,0.025590181350708008
0,ctx,16,262144,262144,131072,1000,2,datasets/silesia/xml,5345280,619280,11.6,0.2586085796356201,0.024386882781982422
0,ctx,16,262144,262144,131072,1000,3,datasets/silesia/xml,5345280,621045,11.6,0.2734079360961914,0.023348569869995117
0,ctx,16,262144,262144,131072,1000,4,datasets/silesia/xml,5345280,620252,11.6,0.30374622344970703,0.027017831802368164
0,ctx,16,262144,262144,131072,0,0,datasets/silesia/xml,5345280,657607,12.3,0.2659924030303955,0.026355504989624023
0,ctx,16,262144,262144,131072,0,1,datasets/silesia/xml,5345280,627144,11.7,0.2553877830505371,0.02512955665588379
0,ctx,16,262144,262144,131072,0,2,datasets/silesia/xml,5345280,618156,11.6,0.2677421569824219,0.025485992431640625
0,ctx,16,262144,262144,131072,0,3,datasets/silesia/xml,5345280,619780,11.6,0.3233978748321533,0.024048566818237305
0,ctx,16,262144,262144,131072,0,4,datasets/silesia/xml,5345280,619006,11.6,0.3187448978424072,0.02437281608581543
0,ctx,16,262144,262144,262144,10,0,datasets/silesia/xml,5345280,775682,14.5,0.23106837272644043,0.029749155044555664
0,ctx,16,262144,262144,262144,10,1,datasets/silesia/xml,5345280,732831,13.7,0.23981475830078125,0.027334213256835938
0,ctx,16,262144,262144,262144,10,2,datasets/silesia/xml,5345280,716897,13.4,0.23776912689208984,0.028213977813720703
0,ctx,16,262144,262144,262144,10,3,datasets/silesia/xml,5345280,715545,13.4,0.23672842979431152,0.025321006774902344
0,ctx,16,262144,262144,262144,10,4,datasets/silesia/xml,5345280,712263,13.3,0.2458362579345703,0.026210546493530273
0,ctx,16,262144,262144,262144,1000,0,datasets/silesia/xml,5345280,658307,12.3,0.24198317527770996,0.026406049728393555
0,ctx,16,262144,262144,262144,1000,1,datasets/silesia/xml,5345280,628021,11.7,0.24819302558898926,0.025829553604125977
0,ctx,16,262144,262144,262144,1000,2,datasets/silesia/xml,5345280,619280,11.6,0.26849842071533203,0.025727272033691406
